user_id,problem_id,submission_count,cpu_time_min,cpu_time_max,memory_mean,code_size_mean,total_lines_mean,avg_line_spacing_mean,total_comments_mean,if_else_count_mean,total_variables_mean,loop_count_mean,capitalized_variable_names_mean,percentage_for_loops_mean,Accepted,Runtime Error,Time Limit Exceeded,Wrong Answer
u011276976,p02677,1,24,24,9580,248,14,0.3,0,0,8,0,0,0.0,1,0,0,0
u011276976,p02678,2,682,687,34856,744,31,0.2,5,1,4,4,0,75.0,2,0,0,0
u011276976,p02682,1,21,21,9156,118,8,0.17,0,2,0,0,0,0.0,1,0,0,0
u011276976,p02684,1,2206,2206,32380,340,23,0.22,0,3,6,1,0,0.0,0,0,0,1
u011276976,p02696,1,22,22,9104,98,8,0.4,0,1,1,0,0,0.0,1,0,0,0
u011276976,p02699,1,23,23,9144,85,6,0.25,0,1,0,0,0,0.0,1,0,0,0
u011276976,p02711,1,19,19,9020,64,5,0.0,0,1,1,0,0,0.0,1,0,0,0
u011276976,p02717,1,17,17,2940,48,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u011276976,p02718,1,17,17,2940,243,17,0.33,2,2,2,1,0,100.0,1,0,0,0
u011276976,p02719,1,17,17,2940,58,3,0.0,0,0,1,0,0,0.0,1,0,0,0
u011276976,p02720,1,1983,1983,6944,800,46,0.41,2,5,5,1,0,0.0,1,0,0,0
u011276976,p02721,3,2218,2230,1898025,507,23,0.366666667,0,3,4,4,0,100.0,0,0,2,1
u011276976,p02727,4,240,2109,43847,392,18,0.5425,0,0,4,2,0,50.0,1,0,2,1
u011276976,p02742,3,28,29,9113,163,11,0.353333333,0,2,2,0,0,0.0,1,0,0,2
u011276976,p02847,1,17,17,2940,85,5,1.0,0,0,2,0,0,0.0,1,0,0,0
u011276976,p02848,1,32,32,4596,199,12,0.38,0,0,5,2,0,100.0,1,0,0,0
u011276976,p02862,1,2109,2109,19800,442,24,0.44,1,1,6,0,0,0.0,0,1,0,0
u011276976,p03493,1,19,19,3060,195,10,0.5,0,0,3,1,0,100.0,0,1,0,0
u011276976,p03544,2,17,17,2940,100,6,0.585,0,0,2,1,0,100.0,2,0,0,0
u011276976,p03971,1,116,116,4024,349,20,0.2,0,4,1,1,0,100.0,1,0,0,0
u011277545,p02570,1,29,29,9156,81,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u011277545,p02630,2,2206,2206,23918,383,18,0.065,0,2,6,3,6,100.0,0,0,2,0
u011277545,p02639,1,20,20,9028,53,2,0.0,0,0,1,0,1,0.0,1,0,0,0
u011277545,p02640,4,22,150,18368,245,18,0.095,0,1,2,0,2,50.0,1,0,0,3
u011277545,p02641,1,23,23,9196,234,15,0.17,0,1,5,2,3,100.0,1,0,0,0
u011277545,p02663,1,22,22,9164,77,3,0.0,0,0,1,0,0,0.0,1,0,0,0
u011277545,p02664,4,119,123,19948,412,20,0.07,0,5,2,1,2,100.0,1,3,0,0
u011277545,p02676,1,23,23,9116,82,7,0.2,0,1,2,0,2,0.0,1,0,0,0
u011277545,p02677,2,23,24,9396,198,16,0.45,0,2,3,0,2,0.0,1,0,0,1
u011277545,p02682,1,24,24,9168,128,10,0.12,0,2,1,0,1,0.0,1,0,0,0
u011277545,p02690,1,41,41,9184,174,8,0.17,0,1,1,2,0,100.0,1,0,0,0
u011277545,p02691,2,267,2207,56490,264,12,0.145,0,0,8,1,7,100.0,1,0,1,0
u011277545,p02696,7,22,2206,9147,323,14,0.0,0,3,2,1,2,85.71428571,1,0,5,1
u011277545,p02699,1,21,21,9156,82,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u011277545,p02711,1,20,20,9104,117,6,0.0,0,1,2,0,1,0.0,1,0,0,0
u011277545,p02717,1,17,17,2940,44,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u011277545,p02718,1,17,17,3060,152,7,0.0,0,1,1,0,1,0.0,1,0,0,0
u011277545,p02719,1,17,17,3060,239,15,0.0,0,4,2,0,2,0.0,1,0,0,0
u011277545,p02727,3,263,2105,23125,442,17,0.0,0,2,5,1,5,66.66666667,1,0,2,0
u011277545,p02729,5,17,19,3014,182,9,0.044,0,0,3,0,2,20.0,3,1,0,1
u011277545,p02732,6,17,2109,22296,350,16,0.106666667,0,0,5,2,1,100.0,1,1,3,1
u011277545,p02742,3,17,18,2981,75,6,0.0,0,0,3,0,3,0.0,1,0,0,2
u011277545,p02743,6,17,19,2981,125,9,0.24,0,1,1,0,1,0.0,0,1,0,5
u011300844,p03209,1,18,18,3064,627,38,0.37,0,3,3,3,0,100.0,1,0,0,0
u011348645,p02570,2,28,29,9162,104,7,0.2,0,1,1,0,0,0.0,1,0,0,1
u011367845,p03029,1,17,17,2940,74,5,1.0,0,0,1,0,0,0.0,1,0,0,0
u011367845,p03061,9,52,2109,14884,337,21,0.354444444,0,0,4,1,3,100.0,1,4,1,3
u011367845,p03073,1,86,86,3956,270,16,0.36,0,2,3,2,0,100.0,1,0,0,0
u011367845,p03074,1,140,140,10504,1845,89,0.14,2,12,12,7,0,28.57,0,0,0,1
u011430927,p02910,1,10,10,2568,369,18,0.0,1,4,4,1,1,100.0,1,0,0,0
u011430927,p02911,2,183,185,6996,244,11,0.0,0,1,3,2,1,100.0,2,0,0,0
u011430927,p02927,1,12,12,2568,274,10,0.0,1,1,3,2,0,100.0,1,0,0,0
u011430927,p02928,3,23,513,2948,1027,42,0.233333333,3,1,10,5,2,77.78,1,2,0,0
u011453891,p02570,1,26,26,9060,152,9,0.14,3,1,0,0,0,0.0,1,0,0,0
u011453891,p02571,1,63,63,9112,293,15,0.0,3,2,4,2,0,100.0,1,0,0,0
u011453891,p02576,1,33,33,9164,169,8,0.0,3,1,0,0,0,0.0,1,0,0,0
u011453891,p02577,2,63,66,12494,240,12,0.0,4,1,3,0,0,0.0,1,0,0,1
u011453891,p02578,1,136,136,32232,259,15,0.0,2,2,4,1,0,100.0,1,0,0,0
u011453891,p02582,1,31,31,9104,283,16,0.07,3,5,1,0,1,0.0,1,0,0,0
u011453891,p02583,1,107,107,9220,363,16,0.07,2,3,4,3,1,100.0,1,0,0,0
u011453891,p02584,1,27,27,9180,228,13,0.0,3,2,2,0,0,0.0,1,0,0,0
u011453891,p02600,1,27,27,9120,302,20,0.06,2,8,1,0,0,0.0,1,0,0,0
u011453891,p02601,3,30,33,9133,289,21,0.18,3,3,3,0,0,0.0,1,1,0,1
u011453891,p02606,1,27,27,9172,157,6,0.33,2,0,0,0,0,0.0,1,0,0,0
u011453891,p02607,1,28,28,9156,196,9,0.0,1,1,3,1,1,100.0,1,0,0,0
u011453891,p02608,1,455,455,9708,298,14,0.2,2,0,3,4,1,100.0,1,0,0,0
u011453891,p02609,2,2206,2206,12274,328,16,0.105,2,0,4,2,1,58.335,0,0,2,0
u011453891,p02612,1,30,30,9148,143,7,0.0,2,1,1,0,0,0.0,1,0,0,0
u011453891,p02613,1,171,171,16324,401,23,0.05,2,4,6,1,5,100.0,1,0,0,0
u011453891,p02622,1,67,67,9464,90,7,0.0,0,1,3,1,2,100.0,1,0,0,0
u011453891,p02623,6,267,2206,41463,637,41,0.043333333,2,7,8,3,2,100.0,0,1,1,4
u011453891,p02630,2,2206,2206,20896,306,12,0.0,3,2,4,1,2,100.0,0,0,2,0
u011453891,p02639,1,23,23,9164,128,7,0.2,0,5,0,0,0,0.0,1,0,0,0
u011453891,p02640,1,23,23,9164,106,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u011453891,p02641,2,21,23,9170,222,12,0.0,0,3,1,1,1,100.0,1,0,0,1
u011453891,p02646,1,24,24,9176,180,11,0.11,0,2,1,0,0,0.0,1,0,0,0
u011453891,p02647,4,2206,2206,32238,305,18,0.1,0,3,2,3,2,100.0,0,0,2,2
u011453891,p02663,1,22,22,9156,72,3,1.0,0,0,0,0,0,0.0,1,0,0,0
u011453891,p02664,1,24,24,9496,91,7,0.5,3,0,1,0,0,0.0,1,0,0,0
u011453891,p02665,3,2206,2206,21717,562,30,0.263333333,1,3,5,2,0,100.0,0,0,0,3
u011453891,p02676,1,20,20,9088,79,7,0.2,0,1,2,0,0,0.0,1,0,0,0
u011453891,p02677,1,24,24,9332,133,5,0.33,0,0,1,0,0,0.0,1,0,0,0
u011453891,p02682,1,23,23,9100,112,9,0.17,0,2,0,0,0,0.0,1,0,0,0
u011453891,p02717,1,22,22,9128,48,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u011453891,p02718,2,22,24,9038,194,13,0.09,0,2,3,1,1,100.0,1,0,0,1
u011453891,p02719,1,21,21,9036,83,6,0.25,0,1,0,0,0,0.0,1,0,0,0
u011555727,p02582,1,24,24,9044,141,12,0.1,0,2,2,0,0,0.0,0,0,0,1
u011555727,p02600,1,28,28,9200,344,18,0.06,0,8,1,0,0,0.0,1,0,0,0
u011555727,p02613,1,233,233,9136,410,21,0.05,0,3,5,2,0,100.0,1,0,0,0
u011555727,p02622,1,91,91,12620,130,7,0.0,0,1,3,1,0,100.0,1,0,0,0
u011555727,p02639,1,28,28,9080,123,8,0.0,0,1,2,1,0,100.0,1,0,0,0
u011555727,p02676,1,29,29,9160,97,7,0.2,0,2,2,0,0,0.0,1,0,0,0
u011555727,p02699,1,28,28,9064,81,4,1.0,0,1,0,0,0,0.0,1,0,0,0
u011555727,p02711,1,27,27,9100,187,13,0.2,0,2,2,1,0,100.0,1,0,0,0
u011555727,p02717,1,32,32,9104,82,3,0.0,0,0,0,0,0,0.0,1,0,0,0
u011555727,p02729,3,17,17,2940,64,5,0.633333333,0,0,1,0,0,0.0,0,3,0,0
u011555727,p02743,2,26,28,9128,132,6,0.0,0,1,0,0,0,0.0,0,0,0,2
u011555727,p02789,1,28,28,9080,88,6,0.0,0,1,1,0,0,0.0,1,0,0,0
u011555727,p02830,1,30,30,9124,103,6,0.33,0,0,1,1,0,100.0,1,0,0,0
u011555727,p02831,1,30,30,9180,212,11,0.25,0,2,0,0,0,0.0,1,0,0,0
u011555727,p02847,1,29,29,9012,97,5,0.33,0,0,3,0,0,0.0,0,0,0,1
u011555727,p02879,2,27,30,9132,205,12,0.0,0,3,2,1,0,50.0,1,1,0,0
u011555727,p02885,1,29,29,9096,93,7,0.2,1,1,0,0,0,0.0,1,0,0,0
u011555727,p02897,3,28,68,26633,55,3,0.0,0,0,1,0,0,33.33333333,2,0,0,1
u011555727,p02933,2,25,33,9064,90,6,0.0,0,2,2,0,0,0.0,1,0,0,1
u011555727,p02945,1,28,28,9160,56,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u011555727,p02951,1,24,24,9124,87,3,0.0,0,1,1,0,0,0.0,1,0,0,0
u011555727,p02969,1,31,31,9152,28,1,0.0,0,0,0,0,0,0.0,1,0,0,0
u011555727,p02981,1,30,30,9048,70,3,0.0,0,1,1,0,0,0.0,1,0,0,0
u011555727,p02987,2,26,31,8968,74,6,0.1,0,1,2,0,0,0.0,1,0,0,1
u011555727,p02993,1,25,25,9100,121,8,0.0,0,1,3,1,0,100.0,1,0,0,0
u011555727,p02999,1,29,29,9072,72,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u011555727,p03000,1,25,25,9164,150,9,0.0,0,1,3,1,0,100.0,1,0,0,0
u011559420,p03265,1,18,18,3064,406,21,0.18,2,4,3,0,0,0.0,1,0,0,0
u011559420,p03292,1,17,17,2940,176,10,0.29,2,1,1,0,1,0.0,1,0,0,0
u011559420,p03307,4,17,17,2940,172,12,0.225,2,2,1,1,1,0.0,1,0,0,3
u011559420,p03473,1,17,17,2940,38,4,0.5,0,0,2,0,1,0.0,1,0,0,0
u011559420,p03474,1,18,18,3064,752,46,0.12,4,6,16,4,7,100.0,1,0,0,0
u011559420,p03493,1,18,18,2940,53,2,0.0,0,0,1,0,0,0.0,1,0,0,0
u011599722,p02836,2,25,89,41938,202,11,0.0,0,1,4,1,0,100.0,0,2,0,0
u011604566,p02812,1,17,17,2940,72,4,0.0,0,1,2,0,0,0.0,1,0,0,0
u011604566,p02813,1,33,33,8052,341,19,0.29,0,2,9,1,3,100.0,1,0,0,0
u011604566,p02853,1,17,17,2940,191,12,0.0,0,4,1,1,0,100.0,1,0,0,0
u011621222,p00000,5,20,30,5909,118,4,0.134,0,0,0,2,0,80.0,2,0,0,3
u011621222,p00001,4,20,30,6604,199,11,0.1075,0,0,2,2,0,75.0,4,0,0,0
u011621222,p00002,3,0,20,3725,158,10,0.0,0,1,2,1,0,0.0,1,1,0,1
u011621222,p00003,4,0,40,5245,220,10,0.095,0,1,2,2,0,75.0,2,1,0,1
u011621222,p00005,4,0,30,5216,360,17,0.0975,0,2,2,2,0,58.3325,2,1,0,1
u011621222,p00006,2,20,20,5546,108,6,0.125,0,0,0,0,0,0.0,2,0,0,0
u011621222,p00007,1,20,20,5608,145,7,0.0,0,1,2,1,0,100.0,1,0,0,0
u011621222,p00008,1,10,10,4640,216,9,0.0,0,1,2,4,0,100.0,0,0,0,1
u011621222,p00009,2,30,790,15514,257,14,0.06,0,2,2,3,0,87.5,1,0,0,1
u011621222,p00010,1,0,0,0,234,9,0.0,0,0,6,1,3,100.0,0,1,0,0
u011621222,p00018,1,20,20,5592,121,5,0.0,0,0,1,1,0,100.0,1,0,0,0
u011621222,p00019,2,20,20,6520,126,8,0.25,0,0,2,1,0,100.0,1,0,0,1
u011621222,p00025,1,0,0,0,1115,44,0.59,9,1,10,2,0,100.0,0,1,0,0
u011621222,p00027,1,0,0,0,324,17,0.0,0,2,3,2,0,50.0,0,1,0,0
u011621222,p00029,5,0,30,4501,452,23,0.582,2,1,4,2,0,100.0,2,2,0,1
u011621222,p00031,2,0,0,0,1011,48,0.225,10,4,4,4,1,100.0,0,2,0,0
u011621222,p00033,1,30,30,5608,531,27,0.4,0,4,4,1,0,100.0,1,0,0,0
u011621222,p00050,1,20,20,5540,151,3,0.0,0,0,1,0,0,0.0,1,0,0,0
u011621222,p00189,1,0,0,0,950,48,0.24,0,4,11,10,2,90.0,0,1,0,0
u011621222,p00254,1,390,390,5616,455,20,0.0,0,3,6,3,0,33.33,1,0,0,0
u011621222,p00290,1,20,20,5580,82,2,0.0,1,0,0,0,0,0.0,1,0,0,0
u011621222,p00291,1,20,20,5596,137,6,0.0,0,1,2,0,0,0.0,1,0,0,0
u011621222,p00292,1,20,20,5596,120,5,0.0,0,1,2,1,0,100.0,1,0,0,0
u011621222,p00294,1,30,30,5652,637,26,0.0,0,4,6,0,0,0.0,0,0,0,1
u011621222,p00376,1,20,20,5584,58,3,0.0,0,0,1,0,0,0.0,1,0,0,0
u011621222,p00379,1,30,30,5600,254,14,0.0,0,2,4,3,0,100.0,1,0,0,0
u011621222,p00472,3,0,600,10265,1449,60,0.18,21,2,7,3,0,100.0,1,1,0,1
u011621222,p00481,6,190,17950,35682,1100,44,0.2,1,5,10,5,1,71.66666667,4,2,0,0
u011621222,p00553,1,20,20,5588,205,13,0.0,0,2,6,0,0,0.0,1,0,0,0
u011621222,p00555,1,30,30,5756,661,43,0.11,0,8,3,4,0,100.0,1,0,0,0
u011621222,p00586,7,0,9990,2455,117,6,0.067142857,0,0,1,1,0,14.28571429,2,4,1,0
u011621222,p00710,1,50,50,5620,346,13,0.22,0,1,4,2,0,50.0,1,0,0,0
u011621222,p00728,1,30,30,5600,276,19,0.2,0,1,3,3,2,66.67,1,0,0,0
u011621222,p00736,1,520,520,8328,4080,164,0.2,18,32,21,7,9,57.14,1,0,0,0
u011621222,p00753,1,10730,10730,6888,404,20,0.06,0,5,2,4,0,75.0,0,0,0,1
u011621222,p00768,1,120,120,8136,852,35,0.21,0,3,6,6,0,83.33,1,0,0,0
u011621222,p00884,3,40,19930,6797,796,34,0.09,0,4,6,3,0,69.44666667,1,2,0,0
u011621222,p00950,1,1430,1430,7732,2307,99,0.09,0,22,11,6,0,100.0,0,0,0,1
u011621222,p00979,1,20,20,5656,423,31,0.26,0,1,5,3,0,0.0,1,0,0,0
u011621222,p00980,1,1730,1730,7152,1477,49,0.17,0,4,10,8,0,87.5,1,0,0,0
u011621222,p02088,1,200,200,27372,328,18,0.0,0,3,4,1,0,100.0,1,0,0,0
u011621222,p02237,1,20,20,5604,157,8,0.0,0,0,3,2,0,100.0,1,0,0,0
u011621222,p02238,1,20,20,5700,2746,121,0.32,0,5,2,4,0,100.0,0,0,0,1
u011621222,p02240,1,5360,5360,831536,946,49,0.31,0,3,11,5,1,80.0,0,0,0,0
u011621222,p02248,1,1920,1920,7516,102,6,0.0,0,1,3,1,0,100.0,1,0,0,0
u011621222,p02263,1,0,0,0,1186,57,0.4,0,4,5,2,0,50.0,0,1,0,0
u011621222,p02264,2,20,850,11746,856,38,0.17,2,4,10,2,0,75.0,1,0,0,1
u011621222,p02265,9,0,7540,63213,591,30,0.203333333,1,5,5,2,0,79.63,0,1,3,3
u011621222,p02270,1,970,970,9564,584,40,0.26,1,3,8,3,0,33.33,1,0,0,0
u011621222,p02271,4,20,7220,5622,456,27,0.3025,0,4,4,2,2,100.0,2,2,0,0
u011621222,p02285,1,8250,8250,85280,3208,151,0.26,20,18,8,5,0,20.0,1,0,0,0
u011621222,p02291,1,80,80,5804,6057,238,0.31,38,10,19,2,6,100.0,1,0,0,0
u011621222,p02299,2,30,30,5792,4644,185,0.25,28,13,17,4,3,100.0,0,0,0,2
u011621222,p02316,1,1110,1110,5924,249,8,0.0,0,1,2,2,0,100.0,1,0,0,0
u011621222,p02317,1,20,20,5600,436,29,0.04,0,4,7,2,1,100.0,0,1,0,0
u011621222,p02319,2,20,5410,7522,308,14,0.085,0,2,2,2,0,100.0,0,0,1,1
u011621222,p02334,1,30,30,5676,265,12,0.0,2,0,3,0,2,0.0,1,0,0,0
u011621222,p02343,1,930,930,56424,712,32,0.03,0,6,6,2,0,100.0,1,0,0,0
u011621222,p02360,2,20,1080,9648,678,36,0.09,0,0,6,6,1,100.0,0,0,0,2
u011621222,p02380,1,20,20,5720,183,9,0.14,0,0,3,0,2,0.0,1,0,0,0
u011621222,p02388,1,20,20,5576,72,2,0.0,0,0,1,0,0,0.0,1,0,0,0
u011621222,p02389,2,10,20,5104,108,7,0.4,0,0,4,0,0,0.0,2,0,0,0
u011621222,p02393,1,20,20,5588,84,3,0.0,0,0,1,0,0,0.0,1,0,0,0
u011621222,p02394,1,20,20,5592,123,6,0.25,0,1,0,0,0,0.0,1,0,0,0
u011621222,p02402,1,20,20,6344,147,9,1.0,0,0,3,0,0,0.0,1,0,0,0
u011621222,p02405,1,80,80,7008,196,9,0.0,0,1,0,3,0,66.67,1,0,0,0
u011621222,p02416,1,20,20,5604,162,8,0.0,0,1,3,1,0,0.0,1,0,0,0
u011621222,p02418,1,20,20,5556,98,9,0.0,0,1,2,0,0,0.0,1,0,0,0
u011621222,p02419,1,20,20,5544,73,6,1.0,0,0,1,0,0,0.0,1,0,0,0
u011621222,p02450,1,2520,2520,5716,288,16,0.36,0,2,2,1,0,100.0,1,0,0,0
u011621222,p02467,1,20,20,5660,245,14,0.0,0,2,4,1,0,0.0,1,0,0,0
u011621222,p02468,5,20,6940,8499,244,17,0.21,0,2,4,1,0,10.0,2,0,1,2
u011621222,p02469,1,20,20,5664,322,8,0.0,0,0,3,1,0,100.0,1,0,0,0
u011632847,p02388,1,50,50,7700,28,2,0.0,0,0,1,0,0,0.0,1,0,0,0
u011632847,p02389,2,20,30,7608,96,4,0.165,0,0,3,0,0,0.0,1,0,0,0
u011632847,p02393,1,20,20,7512,68,3,1.0,0,0,1,0,0,0.0,1,0,0,0
u011632847,p02394,2,30,30,7698,133,5,0.0,0,1,0,0,0,0.0,1,0,0,1
u011632847,p02402,1,70,70,8728,228,13,0.5,0,0,6,1,0,100.0,1,0,0,0
u011632847,p02403,2,20,30,7640,141,6,0.0,0,1,0,2,0,50.0,1,0,0,0
u011632847,p02404,1,140,140,9120,322,12,0.0,0,2,0,3,0,66.67,1,0,0,0
u011632847,p02405,3,20,90,8080,296,13,0.0,0,2,1,3,0,66.67,1,0,0,1
u011634450,p03061,1,140,140,16128,341,19,0.2,0,1,8,1,2,100.0,1,0,0,0
u011634450,p03067,1,17,17,2940,126,7,0.0,0,1,2,0,0,0.0,1,0,0,0
u011634450,p03069,7,27,2107,7549,544,24,0.1,3,3,6,1,2,71.42857143,2,0,0,5
u011634450,p03086,1,25,25,3188,80,4,0.0,0,0,2,0,1,0.0,1,0,0,0
u011634450,p03105,1,17,17,2940,62,2,0.0,0,0,0,0,0,0.0,1,0,0,0
u011634450,p03108,4,21,2111,36540,1227,50,0.1175,6,4,6,5,1,100.0,0,4,0,0
u011716617,p03493,1,17,17,2940,25,1,0.0,0,0,0,0,0,0.0,1,0,0,0
u011787726,p02570,1,28,28,9156,89,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u011810163,p00000,1,20,20,5524,88,3,0.0,0,0,0,2,0,100.0,1,0,0,0
u011810163,p00001,1,20,20,5600,113,5,0.33,0,0,1,1,1,100.0,1,0,0,0
u011810163,p00002,1,20,20,5604,254,15,0.3,0,0,2,2,0,0.0,1,0,0,0
u011811357,p02969,1,17,17,2940,348,16,0.15,9,1,1,0,0,0.0,1,0,0,0
u011811357,p02972,3,735,844,29303,1082,45,0.226666667,12,3,9,2,1,50.0,1,0,0,2
u011811357,p02987,1,17,17,2940,535,26,0.14,9,3,2,1,1,100.0,1,0,0,0
u011811357,p02988,1,17,17,3060,576,25,0.2,9,2,3,1,0,100.0,1,0,0,0
u011811357,p02989,1,76,76,14428,447,20,0.27,9,1,3,0,1,0.0,1,0,0,0
u011811357,p02993,1,18,18,2940,241,13,0.2,1,3,3,1,1,100.0,1,0,0,0
u011811357,p02994,1,149,149,12488,303,14,0.3,2,1,2,0,0,0.0,1,0,0,0
u011870930,p03434,4,26,29,9132,252,16,0.4575,0,2,4,1,2,25.0,3,1,0,0
u011870930,p03493,2,24,29,9000,32,2,0.5,0,0,1,0,0,0.0,2,0,0,0
u011872685,p03473,1,30,30,9152,26,2,0.0,0,0,1,0,0,0.0,1,0,0,0
u011872685,p03474,1,32,32,9148,236,13,0.0,0,3,2,1,0,100.0,1,0,0,0
u011872685,p03493,1,28,28,8968,99,7,0.0,1,1,2,1,0,100.0,1,0,0,0
u011872685,p03543,2,23,30,8990,121,6,0.0,1,1,1,0,0,0.0,1,0,0,1
u011872685,p03544,2,32,2205,9080,148,8,0.0,0,1,2,0,1,50.0,0,1,0,1
u011872685,p03555,1,26,26,9032,153,7,0.0,1,1,2,0,0,0.0,1,0,0,0
u011872685,p03564,1,25,25,9024,122,10,0.0,1,1,3,1,0,100.0,1,0,0,0
u011872685,p03632,1,26,26,8980,100,7,0.0,0,1,2,0,0,0.0,1,0,0,0
u011872685,p03636,1,23,23,9040,51,3,0.0,0,0,2,0,0,0.0,1,0,0,0
u011872685,p03711,2,27,28,9112,232,12,0.0,0,2,2,2,0,50.0,1,0,0,1
u011872685,p03737,1,28,28,9080,55,3,0.0,0,0,1,0,0,0.0,1,0,0,0
u011872685,p03738,1,30,30,9156,116,9,0.0,1,2,2,0,2,0.0,1,0,0,0
u011872685,p03759,1,25,25,9104,86,6,0.0,1,1,0,0,0,0.0,1,0,0,0
u011872685,p03803,1,28,28,9036,179,9,0.0,1,2,0,0,0,0.0,1,0,0,0
u011872685,p03844,1,25,25,9176,141,6,0.0,1,2,1,0,0,0.0,1,0,0,0
u011872685,p03997,2,25,26,9002,82,6,0.0,1,1,3,0,0,0.0,1,0,0,1
u011872685,p04043,3,23,28,8985,185,12,0.0,0,3,3,1,0,100.0,1,0,0,2
u011941830,p00000,1,20,20,5512,13,1,0.0,0,0,0,0,0,0.0,0,0,0,1
u011991491,p03543,4,17,18,2971,174,10,0.245,0,2,3,1,0,75.0,0,0,0,4
u012062731,p02403,1,70,70,8944,217,11,0.25,0,1,0,3,0,66.67,1,0,0,0
u012062731,p02404,1,100,100,9092,409,17,0.14,0,3,0,3,0,66.67,1,0,0,0
u012062731,p02405,1,90,90,9096,600,26,0.14,0,5,1,3,0,66.67,1,0,0,0
u012062731,p02410,1,30,30,8060,360,10,0.12,0,0,4,2,0,100.0,1,0,0,0
u012062731,p02411,1,20,20,7668,347,21,0.11,0,7,0,1,0,0.0,1,0,0,0
u012062731,p02417,2,20,30,7420,282,14,0.235,1,1,2,4,0,100.0,1,0,0,1
u012062731,p02418,1,20,20,7456,92,8,0.17,0,1,3,0,0,0.0,1,0,0,0
u012062731,p02419,2,30,30,7422,199,14,0.44,0,2,3,2,0,50.0,1,0,0,1
u012062731,p02420,1,30,30,7996,245,15,0.4,0,1,4,2,0,50.0,1,0,0,0
u012062731,p02421,1,40,40,7652,335,18,0.21,0,2,6,1,0,100.0,1,0,0,0
u012064151,p02711,1,20,20,9092,73,6,0.25,0,1,1,0,0,0.0,1,0,0,0
u012064151,p02933,2,168,191,38448,84,7,0.2,0,1,2,0,0,0.0,1,1,0,0
u012064151,p02951,1,169,169,38384,174,7,0.0,5,0,0,0,0,0.0,1,0,0,0
u012110006,p02255,1,20,20,5596,193,10,0.0,0,0,4,2,0,50.0,1,0,0,0
u012131682,p03997,3,17,18,2940,90,7,1.0,0,0,1,0,0,0.0,1,2,0,0
u012131682,p04043,3,17,17,3020,275,16,0.16,0,4,2,0,0,0.0,2,1,0,0
u012179538,p04043,2,17,17,3060,255,16,0.21,0,4,2,0,0,0.0,1,1,0,0
u012181938,p02916,1,17,17,3064,277,13,0.0,0,1,7,1,4,100.0,1,0,0,0
u012181938,p02917,1,17,17,3064,244,14,0.0,0,3,3,1,3,100.0,1,0,0,0
u012181938,p02919,1,2104,2104,14028,364,17,0.0,0,3,5,3,2,100.0,0,0,1,0
u012181938,p02920,3,395,404,34396,507,28,0.0,0,5,7,2,2,100.0,0,0,0,3
u012214943,p02613,1,161,161,69856,135,6,0.0,0,0,2,2,0,100.0,1,0,0,0
u012294893,p02910,1,18,18,3060,550,31,0.15,11,4,4,1,0,100.0,1,0,0,0
u012294893,p02911,6,276,2107,7817,226,12,0.131666667,0,1,3,2,2,100.0,1,0,3,2
u012298376,p02699,1,21,21,9160,82,5,0.0,0,1,0,0,0,0.0,1,0,0,0
u012344022,p02416,1,20,20,5592,152,11,0.0,0,1,2,2,0,50.0,1,0,0,0
u012395917,p02847,1,18,18,3060,220,16,0.07,0,7,1,0,1,0.0,1,0,0,0
u012457015,p03493,1,17,17,2940,25,1,0.0,0,0,0,0,0,0.0,1,0,0,0
u012484950,p02546,1,29,29,9080,101,9,0.4,1,1,1,0,0,0.0,1,0,0,0
u012484950,p02547,1,31,31,9168,222,16,0.27,0,2,2,1,0,100.0,1,0,0,0
u012484950,p02570,1,30,30,9148,124,9,0.4,1,1,0,0,0,0.0,1,0,0,0
u012484950,p02571,1,61,61,8956,258,16,0.4,1,1,4,2,0,100.0,1,0,0,0
u012484950,p02576,1,31,31,9140,141,8,0.4,1,1,0,0,0,0.0,1,0,0,0
u012484950,p02577,1,51,51,12128,123,9,0.4,1,1,1,0,0,0.0,1,0,0,0
u012484950,p02578,1,127,127,32192,383,22,0.4,1,2,6,1,0,100.0,1,0,0,0
u012484950,p02582,2,28,29,9084,167,13,0.22,1,3,1,0,0,0.0,1,0,0,1
u012484950,p02583,1,132,132,9196,485,27,0.47,1,1,10,3,0,100.0,1,0,0,0
u012484950,p02584,2,28,31,9122,406,23,0.31,1,4,4,0,0,0.0,0,0,0,2
u012484950,p02596,1,2205,2205,9088,212,16,0.5,1,2,2,1,0,100.0,0,0,1,0
u012484950,p02601,1,32,32,9176,314,20,0.2,1,3,1,1,0,100.0,1,0,0,0
u012484950,p02606,1,28,28,8728,167,13,0.33,1,1,5,1,0,100.0,1,0,0,0
u012484950,p02607,1,31,31,9036,158,11,0.43,1,1,3,1,0,100.0,1,0,0,0
u012484950,p02608,2,2205,2205,9080,426,18,0.15,1,2,3,4,0,100.0,0,0,0,2
